user_id,name,signup_date,purchase_amount,country
5cc0c002-d7d3-44da-bd3c-9d43075b4dbc,Nathan Barnett,2025-06-07,360.65,Italy
0f718bc5-422c-445d-9384-94b7a6f4ee1c,Christopher Chen,2025-06-03,274.56,Albania
5f73b75f-f0fd-494f-b24d-9315b06637f6,Robert Alvarez,2022-01-06,377.66,Palestinian Territory
45ccebb7-0930-4c99-907f-45b60bb3df3e,Deanna Tran,2021-09-21,330.71,Cook Islands
e6322c46-a976-4c77-9b39-ad7f02c1a089,Andrea Scott,2024-12-26,110.69,Venezuela
f7d6b704-19f6-408b-b64f-075c47371965,Rebekah Peterson,2025-06-04,432.79,Iceland
a8a5cb78-a257-484b-a4e6-2dade89f5b1d,Heather Bartlett,2020-06-22,413.62,Paraguay
bb3b693c-ecc0-4d48-939d-6b132f301c3e,Catherine Jackson,2020-01-20,354.55,Belgium
99e8019b-6b41-4bef-a511-b0e3f1f244c4,Jennifer Ward,2021-08-10,185.01,South Africa
b5185561-c236-4835-bf04-eba3edb09adf,Yesenia Ross,2025-08-05,192.48,Afghanistan
e43fb945-4db7-4017-851e-3deaa22c12be,Alicia Perez,2020-10-26,102.53,Cambodia
e1509204-dbdb-4228-a5eb-a4e81813247e,Michael Lawrence,2021-11-23,239.93,Madagascar
5423f54e-d7a8-4fea-ad91-c1fd1a6c46a5,Aaron Hall,2021-05-16,269.17,Canada
c0afd779-9cd9-4eb1-ad5a-155a6f9dac48,Connie Alexander,2022-12-05,57.42,Nauru
127afedb-6b7c-4b6c-8c09-aca5f1432127,Deanna Johnson,2021-05-10,148.02,Burundi
da1619fd-2b86-451e-b52e-95c67aa4641d,Miss Victoria Paul MD,2023-04-12,267.77,Belize
e10d7c5b-7f9f-4b1d-9d4a-c2e7ab28e3ab,Michele Benitez,2021-05-02,482.23,Ireland
95fe5d77-95c3-4199-8705-a79bccb7eb45,Cheryl Hanson,2021-09-13,485.71,Bangladesh
a699d6e1-748e-40ac-ada8-1c2d1e5668dd,Paige Wilson,2020-08-21,37.72,Tanzania
730a26d7-aa86-4a6a-a550-244e36e22f19,Adam Reilly,2024-12-27,310.18,Niger
fd481edc-1aa5-4f41-a52c-f464be4fedce,Joseph Wagner,2021-08-06,30.52,Singapore
979ff6ed-a0f7-4c61-b850-55526b3f8528,Jennifer Campbell,2024-09-27,363.67,Tajikistan
c983b053-9c94-4d34-8b91-01763cc8322f,Jared Ramirez,2022-10-14,402.18,Croatia
c1778bcb-b7d1-41af-8a56-5e96a5f1487d,Megan Thompson,2025-01-27,49.84,Togo
f720c610-1f93-4cca-8b96-fea77b511b41,Briana Robinson,2024-04-02,95.55,Madagascar
e27b24ff-4fac-4031-b4f9-8df0ea40074c,Bryan Lawrence,2023-08-18,259.98,Morocco
ad96b274-9d19-462c-8f26-b87bdf8b0bac,Kevin Mccoy,2024-07-27,273.67,Isle of Man
2cacfdf9-702d-4c40-a30b-6e9faf91e23f,Katherine Byrd,2022-06-16,334.76,Armenia
4bd86ea9-7ba9-4e9c-8810-a4d47b67516e,Sean Foster,2024-10-03,108.77,Costa Rica
0d0c6443-2399-4283-90f2-ee51fca506d4,David Jackson,2025-03-09,144.82,Barbados
c7d67dba-877c-4657-98c8-ee314554428c,Crystal Miller,2020-07-22,16.36,Reunion
e560d5d4-3438-4de1-96c4-716b588fb44a,Ricky Costa,2022-09-29,131.79,Brunei Darussalam
b448ed73-0bd5-4a12-b4e4-b2d58f5526c9,Ann Davies,2020-06-24,331.02,Cote d'Ivoire
4eed16b1-ed2b-47d0-a411-e72f165f3311,Daniel Ferguson,2024-12-09,452.91,Kiribati
c203856f-d953-4a25-9a55-eaa4a813e8c3,Walter Powell,2020-04-28,272.89,Luxembourg
5bd5aeef-27c9-49d0-ad02-23c4a6a864b4,Joe Benson,2023-01-02,158.88,Moldova
97fefe6d-4515-4199-aebf-4cb657dba88a,Alicia Smith,2024-12-18,440.18,Libyan Arab Jamahiriya
6c8e4ef0-2894-4372-a9fb-98c02944104b,Tina Ellis,2024-06-30,487.06,Israel
3f88f991-203d-4b99-8dd9-188d8dc9877e,Madeline Rivera,2021-08-07,493.38,United States Virgin Islands
7b881004-7bc9-4ede-b0d6-add14ae2d560,Marilyn Smith,2021-12-31,180.22,Poland
e6c2645f-8bec-4ffe-9721-f2ea99af7968,Zachary Boyle,2022-09-11,388.05,Brunei Darussalam
9c89d7e9-8d6f-48e9-be78-52deae7bf4fc,Brian Carney,2020-05-15,464.21,Puerto Rico
6fe18910-6248-4491-ad27-171ad37afea9,Tamara Bauer,2021-03-24,403.26,Somalia
d814e033-4ae4-44e4-bff0-eaf7f8e18ec1,Robert Hall,2022-10-30,451.77,Bahamas
f305f06e-abdd-41e1-9139-4e120e9f8542,Steven Jones,2023-10-18,294.53,Poland
5657fd28-4fd0-490b-ac45-cea727f3db5a,Adrian Robinson,2024-07-05,373.16,Algeria
58619ace-3f26-4845-9230-845b6abfc785,Carol James,2024-04-04,316.39,Jersey
9477f46e-7cb7-468b-a702-f131f1d95e99,Paul Becker,2021-11-30,12.39,Kuwait
41cd0bbd-8ac4-48fc-b48b-00dfe38a23c4,Brian Nguyen,2023-11-02,113.4,Lesotho
69f1e1d1-b1d9-42f2-9a70-dc5566742073,Marie Carey,2025-01-26,93.19,Slovakia (Slovak Republic)
bfc5839f-a21a-4342-a1e2-418c8df5e73b,Gregory Kelly,2024-08-13,320.01,Ethiopia
d1c1be6c-05cc-4856-927b-a3229057f469,Kelly Norris,2023-09-01,94.97,Cote d'Ivoire
364a5bca-be87-48f1-adc6-fd8b640436b9,Emma Wright,2023-04-04,24.04,Palestinian Territory
67cc4500-715e-488f-bee3-47d6ebce324e,Amanda Garcia,2025-07-31,90.75,Mali
1e9efcea-2ac1-4d21-b6b3-7bbddf055e8a,Maria Joseph,2021-07-12,408.32,Lao People's Democratic Republic
43807e98-3e08-4a49-b21e-f24929780cf8,Jonathan Santos,2020-11-27,153.06,Portugal
00c7aa12-4724-4851-af29-aae71938f16a,Alyssa Garcia,2023-12-19,231.29,United Arab Emirates
158580a8-bffd-4395-99e0-eb60514b679c,Julie Murphy,2024-06-21,136.53,Trinidad and Tobago
6e6c9673-47b5-4665-b36e-4aa2578e09d4,Marcia Sparks,2022-03-22,302.28,India
ff7b3ec0-3da6-4879-b583-4827308d3417,Christopher Moore,2024-08-02,465.59,Moldova
4298fab9-d22b-4414-a431-221932edfee5,Mary Garrett,2021-12-23,297.39,Togo
61b8ec61-7053-49d9-829e-c6f30b083841,Andrea Ramirez,2024-10-21,42.46,Korea
fe530e01-d698-4ea0-b97b-10f538224a35,Samuel Acosta,2023-06-29,432.98,Tonga
d9aa06d0-fb0e-42ee-b57e-501014c614b8,Mr. Daniel Anderson Jr.,2021-01-13,454.15,Iran
4e8dc574-5043-46d9-92de-e6b7446a2114,Jonathan Johnson,2023-05-19,338.72,Seychelles
9424ea27-0f34-441b-9808-f34ed1f06b12,Alexandra Martin,2022-07-10,117.63,Taiwan
359e0803-230a-4051-87dc-2c0ccf4d268e,Mark Butler,2022-07-26,457.23,Cote d'Ivoire
6bef7997-2d5a-47b6-9a0c-9c818a8cefbe,Tina Sanchez,2023-04-12,218.06,Greenland
26150653-5f09-43bd-bc55-bb36f56d6974,Mark Lyons,2024-06-08,111.23,Saudi Arabia
8a5481d9-7ea5-4e51-b9dd-8fd0df29cb81,Jesse Howard,2021-08-15,300.78,Marshall Islands
57c76fcf-97c0-47ed-a210-d42edd6c4156,Erika Barry,2023-06-23,209.48,Norway
e283b8cf-32ed-48e8-8d61-77f3101fb331,Patricia Robertson,2021-02-06,285.34,United States of America
237b83cc-f898-4be5-8aaf-c2c7d6e18a20,Malik Wilson,2024-09-28,281.14,Costa Rica
a52b3af1-5ba8-4059-b8ec-1a0b598840a5,Jessica Fisher,2021-05-23,431.76,Guadeloupe
c45bec3a-f7be-4fac-8bc4-17996cfccaa6,Gary Lyons,2023-06-26,493.98,San Marino
2d5a307a-c550-4eb8-8014-ff2289445248,Diane Whitehead,2020-08-03,412.32,Philippines
74b64f88-3a4f-4d60-a96d-f2d75e75b0d5,Victoria Ortega,2024-05-01,388.47,Burundi
ff35438e-212f-4d78-ba8a-4cf1bd0026f5,Jamie Richardson,2022-11-05,38.66,Zambia
b3cfdd88-1546-48cf-b72f-3a9520bce58f,Daniel Mclean,2021-03-08,379.37,Lebanon
25627ad4-d706-4ba7-85c9-75f0e4be0aab,Karen Clark,2025-07-08,65.43,Jamaica
47e9a6c9-2e1c-46c1-9bce-19fca71cd39b,John Cross,2023-09-12,450.55,Korea
0763ab31-b3f6-4342-9d1e-2e3610ab870e,Russell Ramirez,2022-12-15,189.91,Anguilla
63bb059e-e124-49d2-aa10-7a80b0bc19fa,Mr. Joseph Mills,2024-12-27,244.76,France
2437f8d2-4e12-452a-b957-1f598538fd17,Tyler Murray,2023-09-06,262.28,Vietnam
7f5edefe-f2f0-4012-8c70-4dff3bc9c322,Darren Harris,2020-08-12,104.9,Armenia
399a0c3c-1fbd-4f00-99aa-6068d6bca095,David Skinner,2023-06-08,410.55,Colombia
0be06537-6a8b-47b6-a1e6-d27347702498,Christy Johnson,2022-09-15,250.4,Solomon Islands
a26f6459-fe17-4353-b0ef-ea128663cc6b,Jessica Howard,2024-08-27,82.33,Bulgaria
e0c91582-57ee-4e08-bddb-47884137301e,Michael Nguyen,2021-02-10,329.33,Holy See (Vatican City State)
79a513ad-dfb9-4786-9f8d-d7e2a5dfc2d6,Hannah Little,2023-05-07,344.91,French Polynesia
5b2153df-ddf5-4040-a8f1-d830351df021,Christopher Perez,2023-07-26,303.28,Tokelau
33ea3ca8-a760-4e6b-bccf-62479080a0df,Katherine Graham,2021-09-29,104.57,Vanuatu
15ae7ed4-538b-43e0-b11c-8af9177bc164,Joshua Hunt,2023-04-19,90.08,Marshall Islands
425f9e8a-fbcc-4d2f-835a-0e57c5e23917,Amy Payne,2025-03-30,105.87,Swaziland
2673fd22-dfd9-4664-bff2-a80ba4b8976a,Kevin Myers,2020-01-04,294.54,Tajikistan
ba801cbc-59fa-47c9-a5d2-95edd95db219,Emily Rosales,2021-10-30,302.48,Sudan
565707dc-1307-4ba5-a04b-87734ae870fc,Joanne Gonzalez,2024-10-12,430.29,Slovenia
ca6c49b0-0303-4116-99f4-d76ac4cfc020,Diane Smith,2021-11-25,137.67,Belarus
682bd531-cb5a-470e-8ab6-d5dc97ab7a7f,Meredith Neal,2025-03-11,38.12,Western Sahara
cf5b4481-4335-4fcf-9fc9-19efe828819c,Carrie Rose,2025-04-08,400.7,United Kingdom
5612af18-58d1-4d2e-b6ee-cd55c73a1923,Eric Harrison,2025-05-20,96.83,Gambia
5990501b-ebd1-4001-828d-cf1a97b20578,Nancy Gomez,2023-12-07,438.91,United States Minor Outlying Islands
d09bf5d1-8051-4bf6-8268-d097da8787c8,Gary Allen,2024-12-06,467.21,Cameroon
571ad484-ad53-4fbc-ab5c-0077fd392207,Anna Clayton,2020-10-12,256.37,Bouvet Island (Bouvetoya)
1da57c8a-c8da-4c8d-8f8d-191f8e09cc6f,Adam Hopkins,2025-01-09,436.13,American Samoa
806452ca-4eaa-4ae8-befe-af4d60cd5a08,Jessica Maxwell,2021-09-05,452.89,Fiji
aa595702-9183-47ed-a1a7-c466102ee7cb,Julie Villegas,2023-03-11,355.05,Algeria
da4f13bd-4908-413e-b046-0a1a0deb06ac,Victoria Davis PhD,2025-06-05,427.15,Svalbard & Jan Mayen Islands
744cb1d8-c28e-4281-8a33-41f4028af1c8,Isabella Lopez,2024-06-05,359.91,Yemen
1d16b03a-228e-4b92-a2dc-90b67afd6d6f,Ashley Soto,2021-04-11,415.9,Jamaica
100e26c2-0091-465c-844f-51cdee9e80aa,Rita Baker,2021-04-18,424.07,Singapore
5d36b4b4-084d-4d57-aa57-6b06a410af0f,Taylor Brown,2024-02-16,201.3,Uzbekistan
f2936054-a8c6-4a81-afb5-6390e769c87c,Joseph Goodwin,2023-04-02,473.63,Gabon
07fb52c1-51ed-42be-993d-71588801eeab,Kathryn Johnson,2025-02-25,234.3,Azerbaijan
4e8bb770-63c1-4d74-9f9b-1c624320e02d,Ms. Carrie Pacheco,2022-12-28,22.39,Timor-Leste
03ec4fff-b2f2-46b8-bfbe-f0f2648e1920,Matthew Wilson DDS,2024-02-07,379.63,Kenya
28f0d86c-b777-4dda-9973-35fbf8d8450c,Kimberly Harris,2024-07-27,70.99,South Georgia and the South Sandwich Islands
9b0559f7-d637-4919-a039-0d1d8bd03a9f,Sarah Collins,2022-11-05,475.91,Taiwan
c7c54dda-147b-41d4-b615-ec48965bd023,Samuel Santos,2022-08-08,169.62,Hong Kong
30247790-7f89-4c1b-870e-05a439584062,Eugene Farrell,2025-02-13,136.72,Martinique
a1b1cadd-e618-4704-bbb1-403f01c42edc,Chad Jennings,2020-11-20,257.49,Saint Lucia
af76f43c-0d8d-4436-b1a2-6d7a41fa40fa,Christopher Carpenter,2021-07-09,360.99,Guinea-Bissau
3d9abe98-3fbc-4280-918a-d8e3bf5128a5,Ricardo Taylor,2024-06-02,397.27,Croatia
b5d262d8-9d5b-4412-9131-71cf1bcaf081,Samantha Rivas,2022-04-20,101.61,Colombia
46cbada0-3f9a-4f3e-baad-8209f71b48d2,Caitlin Alvarado,2020-08-28,82.73,Cote d'Ivoire
a0169af3-9119-465a-a21f-e1f6be4c4bcf,Ian Simmons,2020-07-25,485.11,Myanmar
24f93d69-b97a-43e1-8705-205a246f65a2,Rodney Martin,2021-10-21,34.26,Burundi
2713a232-f70a-4f03-9c55-e539572de8fa,Jamie Berg,2024-01-10,415.88,Hong Kong
478aa615-d539-4c41-9e8b-5f91d79d0a97,Pamela Rodriguez,2025-04-23,171.39,Namibia
dc60e8b2-c747-4884-b1e7-09883ec71e80,Patrick Ingram,2020-03-08,300.08,Costa Rica
60b94dc3-f8e1-48c7-af2c-8c7f9094cc67,Jennifer Brewer,2023-09-08,120.98,French Polynesia
93e7e103-3796-45d2-95d1-0c484ca15c75,Matthew Potts,2022-12-15,18.33,Spain
0e5506c5-aa41-4367-b0d9-824c280487a0,Corey Mitchell,2020-06-11,344.46,Guam
22506632-68c4-4d57-90c0-899f4ff7e4f2,Mrs. Angela Curry,2025-05-30,98.71,Iran
d47f8402-5818-4da4-a012-f3d9a2ffaca8,Juan Morris,2024-08-29,444.68,Palestinian Territory
665cb059-cd2d-465f-a790-5a773d195800,Juan Alexander,2023-10-27,336.03,Timor-Leste
5c7b814e-ad1b-47fe-a95b-2c229cd8fd1a,Michael Mays,2025-01-08,182.91,Palau
cb3681c3-c8d7-46ba-879b-463a6936a97c,Tina Wade,2025-07-25,166.29,Kazakhstan
e215211a-990b-4761-aab8-bbc3dd07327a,Ryan Poole,2022-08-06,460.4,Chad
b70d1ca5-d167-4ba3-8d76-93064918362a,Leslie James,2020-09-09,483.53,Cape Verde
a4fdee1e-1f36-4ac7-b039-6fe809fc5518,Elizabeth Smith,2022-07-01,293.65,Saint Pierre and Miquelon
6ce13ae5-1372-400b-b4f8-e8dd7c6f5926,Jessica Reyes,2020-01-17,67.39,Cayman Islands
9a7e0ae8-3932-4187-b016-7044aabdf746,Nicole Mendoza,2022-12-15,478.95,Saint Pierre and Miquelon
2039d05c-fd4b-464c-a692-6c569369a5e2,Alexis Johnson,2021-03-28,375.48,Hong Kong
c43b24c9-9cae-4ea2-9bb6-01f243182f7c,Kristen Torres,2021-07-28,134.92,Liechtenstein
ad9f9db3-dce5-44ab-b032-8ebda6d234f7,Katherine Brown,2025-03-20,161.81,Vietnam
48ca7b65-5c1e-46e2-9178-d71aa4e62c46,Kelly Lee,2023-08-08,285.95,Ireland
219b7bb6-b76d-45dc-a18a-6ad689407836,Jasmine Snyder,2022-12-10,326.8,Jersey
80fb9512-f6ea-437e-976e-b59b5ebb3b8b,Benjamin Baker,2023-03-14,396.02,Slovenia
be51c64a-78ba-4ebf-94cb-b1a3861d5ed4,Lisa Wright,2020-06-15,252.18,Turks and Caicos Islands
8e2d1354-8aa3-40a1-afb4-a26b40aa50db,Robert Rodriguez,2021-09-29,497.82,Slovakia (Slovak Republic)
a04c1c7d-a72f-4f23-9db7-a81989ef9f71,Melanie Pearson,2022-07-17,209.0,Bangladesh
5b5ef2d1-24d4-499d-ad22-bf035c310981,Kimberly Johnson,2025-03-12,346.92,Latvia
cec840dd-4826-4fd9-ba9e-365c8c5f12b9,Richard Douglas,2021-01-07,32.92,Botswana
644f4b1a-709d-439e-ae7d-ce927b30de54,Ashley Carter,2023-04-14,468.71,Martinique
9197c2ed-9179-4cee-82c0-442fed647840,Christina Rodriguez,2021-04-30,168.85,Malta
1031c3c3-f88a-4311-8ee2-6cf2858bd947,Joanna Johnson,2025-04-01,161.81,Czech Republic
2dac34ce-f396-417a-8530-742bac15b1d6,Johnny Wyatt,2023-08-24,262.26,Mali
f6f3fc88-6a4e-4875-8cba-091b9eda8a68,Jennifer Wells,2021-01-20,481.26,Lesotho
1980dbaa-1342-4957-981a-7bcf76934beb,Steven Wood,2023-11-21,166.93,Reunion
fa5ef727-f7d1-49fd-9369-1044943f1829,Jason Wilson,2022-10-07,272.8,Mauritius
5e414607-d47b-4d4c-ad99-c94613f3f258,Mr. David Leach,2025-05-16,267.44,Malta
d7d81e29-51fb-4094-8dda-8c12f084f7c4,Michelle Drake,2021-08-08,316.83,Saint Lucia
ec2f908e-6b45-40ce-b57e-06c7562ea707,Barbara Rogers,2021-08-29,252.37,Slovakia (Slovak Republic)
1f3e0e69-2233-4cc6-ae0e-0edfef5646ae,Sabrina Davis,2021-01-13,382.52,Fiji
5bf0ec79-23cb-494f-bbaa-28cb6774cc47,Charles Jimenez,2021-10-02,218.8,Kiribati
39bcfd19-2b09-4ee0-927d-f947fb582aa0,Katherine Aguilar,2023-08-06,40.71,Uzbekistan
54386878-a580-488d-879c-789dd6bd1e58,Cynthia Espinoza,2024-04-04,344.74,Grenada
a0ebc9f7-568c-4a2d-b848-1e6f36119a96,Kristen Preston,2023-06-30,228.7,Nicaragua
849b096d-b743-48dc-98e9-2c62d3ca08da,Colleen Evans,2020-03-30,297.98,Nauru
fd39e0d4-57a6-47c1-ba20-514fe71d6f14,Timothy Bowen,2020-03-27,32.67,Suriname
fdf1237e-cbca-453a-9f00-394ea5eadb53,Krystal Sanders,2024-04-25,311.42,Solomon Islands
70acbf4f-2eb4-4e7d-a784-77225f1d799a,David Mckinney,2022-06-20,203.0,Andorra
08b991be-07e5-4637-bd82-141696ab6c52,Crystal Atkins,2023-12-09,25.36,Reunion
2378931d-b128-4376-8580-a780e9dacdfb,Teresa Perez,2023-05-20,381.61,British Virgin Islands
734ba97f-e077-4eef-b662-563998ffbb4d,Theresa Hammond,2020-09-29,477.76,Argentina
8133a065-c54e-4544-9f56-85134cc14d0a,Meredith Foster,2022-06-18,255.32,Ukraine
cfa2fcf9-a61b-4b2c-8465-532156736776,Mitchell Hill,2021-05-14,283.13,Guinea-Bissau
6bea86bd-6160-438f-9f7a-eae044a97a20,Tom Mason,2020-11-09,478.16,Denmark
b1d83887-0051-41c5-bf0c-1dbf708fddb4,John Hayes Jr.,2024-05-10,388.87,Antarctica (the territory South of 60 deg S)
df566699-12b7-487f-af16-bbd6b6b5eb73,Brenda Sharp,2021-08-31,94.29,Luxembourg
5d1022bc-e061-4bdc-a591-f3624a7972fc,Colton Hughes,2023-12-21,221.63,Georgia
dd873d26-125c-49e6-a404-f7e0b3c18a52,Dawn Guzman,2021-07-06,222.09,Cocos (Keeling) Islands
3e269f72-2b24-4bd6-985f-00d0f7893cd4,David Delgado,2025-07-20,311.82,New Caledonia
d177cc47-d1b5-42fc-ab83-8909f5ee5406,Victoria Smith,2024-07-16,483.45,Christmas Island
76ed9aee-fc8c-4367-8afe-30911beb52a3,Ryan Garcia,2021-07-17,243.41,Cocos (Keeling) Islands
dadbad2e-28df-43c6-bd54-7dd58577a403,Leah Bryant MD,2021-07-26,286.17,Faroe Islands
8e41ea4e-5064-4ff5-96fb-902344a8b597,Erik Harris,2025-04-16,449.86,Lesotho
8eeeba1a-49f9-46f0-a18a-09db0e81a624,Mr. Matthew Burns,2025-05-25,66.85,Palau
a85ca7d6-05f1-4fa4-aec3-319bdc742029,Larry Gonzales,2024-04-22,255.5,Heard Island and McDonald Islands
c8ebffae-1672-41b0-88d3-01fa5f1be6d1,Benjamin Raymond,2025-02-09,134.37,Saint Martin
1580d74f-e40b-4a83-ad56-b7f3580a7aea,Mr. Danny Gallagher,2021-05-31,281.28,Venezuela
98170c6f-469b-4fbb-a3a8-f2a035512b10,Troy Osborne,2022-09-14,89.85,Estonia
8e760b01-91a8-4217-8704-25ac526bbd00,Chad Dixon,2023-01-19,21.23,Austria
016ae73a-3ae8-40ee-a0d5-47de9277fccb,Zachary Nichols,2021-06-19,478.15,Australia
d84d48cc-53c5-4575-b9e7-8b3ebf889937,Michael Smith,2023-02-09,69.88,Belgium
2c2353ee-5e02-4226-947c-3d1f8eeb349d,Sara Harris,2021-05-29,490.93,Guyana
9f6fe315-d55d-48ac-916c-37b5b8487ba2,William Pena,2023-09-01,475.16,Mozambique
51928b35-8848-424b-9e30-45ff8d97aad5,Sara Brown,2025-02-06,154.01,Canada
9d5dab86-e6f1-421a-b294-76df2d7c9ead,Micheal Sanchez,2021-08-19,266.41,Nauru
49bef4e2-ecc3-4977-8ec6-db0b84f2be1c,Dorothy Rogers,2024-09-04,92.17,British Virgin Islands
2f0be457-942c-4774-bcc2-46073da3738a,Carlos Little,2020-03-26,215.41,Nepal
5df37a37-ab2f-432a-b3d8-4acd148c67f6,Karen Garcia,2023-08-17,272.59,China
638d7d63-e011-4aa4-81c6-cb755a45cb76,Elizabeth Woods,2020-07-13,345.41,Hong Kong
c04e960f-7284-4864-8a90-da99f8bf68d7,William Velazquez,2021-01-29,405.91,Syrian Arab Republic
4d445932-e19f-4bb9-8f22-816c5bcce3f7,Jill Dickerson,2025-02-25,221.56,Barbados
c6ef08d3-0d4a-4ec5-b8a4-999fbaeb9598,Amber Peterson,2022-12-09,486.15,Uruguay
96863145-7e43-4b71-ae62-735e0b8bebc1,Melvin Smith,2022-12-10,355.81,Finland
e1257b71-27a1-4d91-8442-a54e76aad13a,Kimberly Hoover,2021-02-08,352.5,Morocco
5adfecf1-329f-463c-a4ba-00e724d9cad5,Hailey Lee,2023-04-30,136.35,Philippines
f5493490-3d7a-48cd-bddd-0d5fbb60086c,Mr. Justin Farrell,2022-10-06,44.73,Cape Verde
c9394e63-b2f7-41a0-bf16-7bda658fc9f4,Jeremiah Moore,2020-03-01,373.05,United Arab Emirates
0aa4a156-f754-415c-b547-ff77e16fa8c7,Eileen Gentry,2020-05-05,463.57,Antigua and Barbuda
7c6c6f20-1a6b-4bd0-88ba-30d8d48b96d3,Timothy Garcia,2022-07-22,333.43,British Indian Ocean Territory (Chagos Archipelago)
38115c52-b875-472a-9b1e-59f01ec97596,Savannah Barron,2025-04-07,176.64,Congo
e28d9c09-0476-4560-a490-2d386c0c269c,Alicia Mcgee,2023-09-20,186.36,Brazil
9527b8fb-f91b-4bfd-b46d-f4c7645303d7,Joseph Walker,2021-11-02,155.19,North Macedonia
61f8945c-2b1c-486b-88e9-082feef9d490,Carlos Smith,2022-09-16,44.69,Botswana
e83d17a0-3c27-429a-9eb4-44307fcc6052,Kathryn Hunt,2020-12-31,272.38,Uzbekistan
4344e249-8c88-4766-900f-fb8e49ff4e80,Ivan Noble,2022-08-17,468.21,Croatia
f61a7803-2b38-459c-b198-a2c7c000738c,Jennifer French,2024-10-05,293.72,Guinea
f8e90315-0f7c-4543-9bd1-eecca2a2afc0,Thomas Garza,2022-06-16,78.3,Jamaica
b3b56c34-33d5-488e-9b1d-5f70eb6b1a1b,Heidi Thomas,2021-07-15,265.32,Bosnia and Herzegovina
2993866d-c365-4444-ac27-11c21204497b,Diane Atkinson,2021-04-15,234.29,Mozambique
3c851d4f-de2f-45ad-8e7a-1a8519eb72bc,James Williams,2023-03-09,191.17,Mayotte
da396a8c-ca5c-49cc-a8be-27190e299a21,Edward Bailey,2023-11-23,151.44,Malaysia
d918e26a-ba93-4b0f-bfc7-a668cbd8952a,Michael Martin,2021-04-26,233.99,Slovakia (Slovak Republic)
353d7188-b66c-47d4-9c80-c615fd9bbb55,Mario Wise,2024-01-12,320.03,Kazakhstan
d14eb723-9a04-4cf5-8225-0e0b70315593,Kevin David,2021-08-19,484.46,Vanuatu
4e74106b-176c-44b4-8f5a-12d32cf029cc,Karen Ward,2025-03-09,352.11,Aruba
8509b20f-a3f7-4a91-89f4-6e407cc10f09,Karen Hicks,2025-01-28,497.69,Guinea
dd9e359f-fac7-4ea7-9902-a2257a0999c5,Jason Wolfe,2023-02-13,193.6,Paraguay
633ddc42-6747-4c59-9c32-aff1ce29be09,Timothy Greene,2024-09-09,424.61,Vanuatu
96ce6a5a-6c37-435a-8c04-edc9eb64a921,Linda Hartman,2025-07-01,182.01,Luxembourg
3dbbc826-7f13-485a-80d7-9ff211a43499,Jessica Davis,2025-04-05,163.25,Guinea-Bissau
9e44a846-514e-4382-aae4-f0f14df6f8ac,Christine Williams,2020-12-10,477.87,Turks and Caicos Islands
fc874e2f-37f5-4483-b277-83ca3369ee31,William Hill,2022-08-01,193.73,Jordan
5469d3e1-8d04-4d2f-b6ae-4c01aaf68ea1,Jessica Campbell,2021-04-14,449.54,Ukraine
3c8f8bd8-ad79-4a06-9b52-6f9a8304cbab,Deborah Bowers,2025-07-24,471.28,Saint Pierre and Miquelon
a292e536-53e8-4970-8684-275d28f05635,Lonnie Moran,2024-04-10,296.74,Greece
e620f644-ba05-4967-8c17-c2c909dae5f1,Lisa Novak,2022-09-23,460.81,French Guiana
5153a03f-1332-4f03-9ad6-51152114a33f,Austin Lopez,2025-05-28,408.15,Papua New Guinea
666aba67-5817-4a96-9398-1be52480be06,Karen Arroyo,2024-01-14,348.11,Heard Island and McDonald Islands
37a02556-000d-4821-a9fb-e0ef8f65571e,Nichole Lopez,2021-05-18,31.45,Netherlands Antilles
cb0b8875-c325-49ce-abab-6b4bbaf71753,Jason Kramer,2025-06-15,82.22,Gibraltar
fff49d5f-e239-4625-bc9b-2aa77b41919e,Allen Aguilar,2025-07-01,222.64,Tokelau
f038b225-2fd7-4829-9a18-93f7ccc31dda,Robert Andrade,2021-08-26,193.6,Bolivia
e19d2fea-f8fe-45ef-b8e4-88ddc4fbbb3d,Debra Thompson,2021-04-15,111.41,United States Virgin Islands
e7740abc-dd60-403b-badb-c49efad4c41c,Scott Walker,2024-07-11,480.14,Malaysia
a27fa926-5a6a-414c-9f87-5fd9b2c7fb6c,Brenda Perkins,2023-10-29,403.6,Chad
41e03d00-2776-4892-a7ae-d7cd814830d0,Troy Johnson,2022-08-18,492.75,Peru
2d257559-ebc3-490a-b82f-9c8082a32abb,Amber Gordon,2021-01-25,134.84,Peru
cb3f194d-7c21-4e83-bde1-fdb742415347,Donald Davis DDS,2022-01-30,444.45,Lithuania
78ac90a2-4b56-4293-acb3-bb23b3ccf076,Samantha Aguirre,2023-12-26,391.56,Antarctica (the territory South of 60 deg S)
39813fea-7d4c-4828-b17c-6df35e0c5475,Kevin May,2020-06-12,222.65,Grenada
5b73a00a-440b-418e-ab61-3bdf158d8221,Bruce Stark,2022-07-05,19.4,Brazil
97f90a20-088f-442c-a34a-cea844267210,Carol Edwards,2023-12-23,442.13,Latvia
501fca35-a07f-4d16-a449-4e011919b70e,Jonathon Jennings,2025-04-04,232.57,Lebanon
a71a72df-3fe9-4258-be1b-c3764da29468,Christina Jackson,2022-07-25,196.25,Madagascar
a948085d-0c33-4ca4-98e1-4e44f658dcbe,Joseph Smith,2025-08-01,387.33,Australia
